cust_id,age,gender,city,loyalty_segment,preferred_channel,registration_date
4563,25,Male,Sharjah,Silver,MobileApp,2023-12-19
4564,35,Female,Sharjah,Silver,Website,2025-01-17
4566,60,Female,Dubai,Silver,Store,2024-01-01
4567,25,Male,Abu Dhabi,Silver,Store,2021-07-09
4569,50,Male,Dubai,Gold,Store,2025-05-05
4570,18,Female,Dubai,Silver,Website,2025-10-07
4572,35,Male,Dubai,Silver,Store,2023-09-20
4574,55,Female,Dubai,Silver,MobileApp,2021-06-05
4583,50,Male,Abu Dhabi,Silver,Website,2021-03-26
4584,25,Female,Abu Dhabi,Gold,Noon,2023-07-30
4586,25,Female,Dubai,Silver,MobileApp,2022-08-15
4587,40,Male,Dubai,Silver,Store,2023-01-02
4588,35,Female,Abu Dhabi,Silver,Website,2022-09-14
4589,30,Male,Dubai,Silver,Website,2023-10-06
4590,18,Male,Dubai,Gold,Amazon.ae,2021-11-13
4591,25,Male,Dubai,Silver,Store,2024-04-02
4592,30,Female,Dubai,Silver,Store,2025-06-27
4593,50,Female,Dubai,Gold,Store,2022-09-17
4595,25,Female,Abu Dhabi,Silver,Amazon.ae,2021-06-01
4597,18,Male,Abu Dhabi,Silver,MobileApp,2023-06-29
4598,55,Male,Abu Dhabi,Gold,Website,2024-10-23
4600,30,Female,Dubai,Silver,Store,2022-08-23
4601,25,Male,Dubai,Silver,Store,2023-10-04
4602,35,Female,Sharjah,Silver,MobileApp,2023-08-29
4604,35,Male,Dubai,Platinum,Store,2024-01-29
4608,35,Female,Sharjah,Gold,Store,2025-10-06
4613,25,Female,Abu Dhabi,Gold,MobileApp,2021-03-09
4614,30,Female,Abu Dhabi,Gold,MobileApp,2021-06-03
4616,35,Female,Abu Dhabi,Silver,Store,2025-02-26
4620,40,Male,Dubai,Silver,Website,2021-01-20
4621,45,Female,Abu Dhabi,Silver,Store,2023-05-01
4622,20,Female,Abu Dhabi,Platinum,Store,2024-07-30
4623,30,Male,Sharjah,Silver,Website,2023-06-17
4629,18,Female,Dubai,Silver,Store,2024-08-19
4632,25,Male,Sharjah,Platinum,Website,2023-02-23
4634,18,Male,Dubai,Platinum,MobileApp,2021-07-07
4639,20,Male,Dubai,Silver,Website,2022-12-07
4640,18,Female,Dubai,Silver,Noon,2024-04-15
4642,40,Female,Dubai,Silver,Amazon.ae,2022-02-19
4643,18,Female,Sharjah,Gold,Store,2022-08-01
4644,18,Male,Abu Dhabi,Silver,Store,2021-11-06
4646,40,Female,Dubai,Silver,Store,2021-11-13
4647,25,Male,Sharjah,Silver,Store,2025-03-13
4648,25,Female,Dubai,Silver,Website,2023-10-17
4649,30,Male,Dubai,Silver,Website,2025-05-15
4657,20,Female,Abu Dhabi,Silver,Store,2023-12-23
4659,20,Male,Abu Dhabi,Gold,Website,2023-07-29
4661,35,Male,Dubai,Silver,Noon,2021-01-28
4664,35,Female,Dubai,Silver,Store,2022-08-13
4669,35,Female,Abu Dhabi,Platinum,Noon,2024-10-16
4674,35,Male,Dubai,Silver,Website,2021-09-20
4676,25,Male,Abu Dhabi,Silver,Store,2022-01-12
4679,55,Male,Sharjah,Gold,MobileApp,2023-03-10
4681,30,Female,Dubai,Silver,Store,2023-01-02
4682,20,Female,Abu Dhabi,Silver,Store,2023-08-30
4684,20,Male,Dubai,Silver,Noon,2023-08-05
4685,20,Male,Sharjah,Silver,Store,2023-12-18
4688,20,Female,Abu Dhabi,Silver,Store,2023-04-11
4694,35,Male,Sharjah,Silver,Store,2025-07-10
4695,20,Female,Dubai,Silver,Amazon.ae,2025-06-22
4696,20,Male,Abu Dhabi,Platinum,Website,2024-06-16
4698,30,Male,Dubai,Platinum,Website,2025-01-05
4699,40,Female,Dubai,Gold,Store,2024-08-16
4700,25,Female,Abu Dhabi,Silver,Store,2021-04-03
4704,25,Male,Dubai,Gold,MobileApp,2021-11-06
4706,25,Male,Dubai,Silver,Store,2024-04-05
4707,30,Male,Dubai,Silver,MobileApp,2021-01-07
4708,25,Female,Dubai,Platinum,Website,2023-12-03
4709,50,Male,Dubai,Gold,Store,2023-02-27
4710,25,Female,Dubai,Platinum,Website,2024-09-25
4712,20,Male,Dubai,Silver,Store,2021-02-12
4714,50,Male,Abu Dhabi,Platinum,Store,2021-07-20
4715,20,Female,Dubai,Silver,Store,2023-06-14
4717,30,Female,Dubai,Silver,Store,2025-10-22
4718,50,Female,Sharjah,Silver,Store,2025-08-16
4719,35,Female,Dubai,Silver,Store,2022-07-02
4721,20,Male,Dubai,Silver,Store,2022-09-25
4724,20,Male,Abu Dhabi,Silver,MobileApp,2024-09-20
4725,20,Female,Dubai,Gold,Store,2024-04-19
4726,25,Male,Dubai,Silver,Store,2025-04-06
4727,40,Male,Abu Dhabi,Platinum,Store,2023-08-04
4729,20,Female,Sharjah,Silver,Website,2021-07-13
4730,35,Male,Dubai,Gold,Store,2022-06-22
4731,20,Male,Dubai,Gold,Store,2022-04-26
4733,20,Male,Dubai,Platinum,Store,2022-03-06
4734,50,Female,Dubai,Silver,MobileApp,2025-03-16
4736,25,Female,Abu Dhabi,Silver,Website,2024-09-12
4738,30,Female,Dubai,Silver,Website,2023-06-30
4739,35,Male,Abu Dhabi,Silver,Store,2022-08-01
4742,25,Male,Abu Dhabi,Silver,Store,2021-07-31
4743,18,Male,Dubai,Silver,Website,2025-09-03
4745,45,Male,Dubai,Gold,Store,2023-05-28
4747,40,Male,Sharjah,Gold,Store,2023-09-23
4748,60,Male,Abu Dhabi,Platinum,Store,2022-07-25
4751,35,Female,Abu Dhabi,Silver,Store,2022-10-28
4753,60,Male,Dubai,Silver,Noon,2025-03-18
4758,40,Female,Dubai,Gold,Store,2025-04-16
4761,35,Male,Abu Dhabi,Silver,Amazon.ae,2023-06-04
4765,40,Male,Dubai,Silver,MobileApp,2024-08-12
4768,20,Male,Dubai,Gold,Store,2021-03-20
4770,35,Female,Dubai,Silver,Store,2025-02-02
4773,25,Male,Abu Dhabi,Gold,Store,2021-11-01
4776,35,Female,Dubai,Silver,Amazon.ae,2024-04-29
4778,35,Male,Sharjah,Silver,Website,2025-05-17
4779,18,Male,Sharjah,Gold,Amazon.ae,2022-07-08
4780,25,Male,Abu Dhabi,Platinum,Store,2023-11-14
4784,20,Male,Sharjah,Platinum,Store,2024-12-27
4786,25,Male,Abu Dhabi,Silver,Store,2021-03-24
4788,20,Female,Dubai,Gold,Amazon.ae,2024-07-25
4791,25,Male,Dubai,Silver,Store,2022-07-27
4792,40,Male,Dubai,Gold,Store,2024-05-16
4795,25,Female,Abu Dhabi,Silver,Amazon.ae,2023-09-28
4796,35,Male,Dubai,Gold,Website,2025-01-07
4803,55,Female,Dubai,Gold,Store,2022-05-19
4806,20,Female,Dubai,Gold,Website,2024-10-15
4808,40,Female,Dubai,Silver,Website,2023-11-09
4809,25,Female,Dubai,Silver,Website,2022-11-21
4810,18,Male,Dubai,Silver,Store,2021-07-28
4812,60,Male,Sharjah,Gold,Store,2023-01-13
4815,20,Female,Dubai,Silver,Website,2025-04-16
4816,60,Female,Dubai,Silver,Amazon.ae,2021-12-28
4819,18,Female,Dubai,Silver,Amazon.ae,2023-08-01
4821,20,Female,Abu Dhabi,Silver,MobileApp,2024-07-20
4824,30,Male,Dubai,Silver,Website,2023-01-01
4827,35,Female,Abu Dhabi,Gold,Website,2022-09-01
4828,35,Male,Abu Dhabi,Silver,Store,2023-06-01
4830,25,Male,Dubai,Silver,Website,2023-11-11
4834,30,Male,Dubai,Platinum,Store,2022-01-16
4839,40,Male,Sharjah,Silver,Store,2021-12-03
4840,30,Female,Abu Dhabi,Silver,Store,2024-09-23
4841,45,Female,Sharjah,Silver,MobileApp,2024-08-16
4842,25,Female,Dubai,Silver,Store,2025-06-13
4845,25,Female,Abu Dhabi,Silver,MobileApp,2023-01-30
4846,20,Male,Sharjah,Gold,Website,2024-12-03
4847,18,Female,Dubai,Silver,Amazon.ae,2022-11-20
4849,45,Male,Dubai,Platinum,Website,2021-06-23
4852,35,Female,Abu Dhabi,Silver,Store,2025-10-20
4853,25,Female,Dubai,Silver,Noon,2021-11-15
4857,45,Female,Dubai,Silver,Website,2022-03-17
4858,45,Female,Sharjah,Platinum,MobileApp,2024-05-09
4859,25,Male,Dubai,Platinum,Store,2025-05-19
4860,40,Female,Dubai,Silver,Store,2022-02-19
4861,20,Female,Sharjah,Silver,Website,2023-10-25
4863,18,Female,Dubai,Gold,Amazon.ae,2021-03-24
4865,30,Female,Dubai,Silver,Website,2023-09-16
4867,18,Male,Abu Dhabi,Silver,Amazon.ae,2021-01-06
4870,25,Female,Dubai,Silver,Store,2021-12-13
4871,35,Male,Abu Dhabi,Gold,Store,2022-06-18
4872,20,Female,Sharjah,Gold,MobileApp,2022-10-19
4876,20,Female,Dubai,Silver,Website,2023-10-23
4878,40,Male,Abu Dhabi,Silver,MobileApp,2023-07-07
4879,25,Female,Dubai,Silver,MobileApp,2024-06-02
4887,25,Male,Dubai,Gold,Website,2022-05-22
4888,60,Female,Dubai,Silver,Store,2023-09-10
4889,30,Male,Abu Dhabi,Gold,Website,2022-07-30
4890,30,Female,Dubai,Silver,Website,2021-11-29
4891,30,Male,Abu Dhabi,Platinum,Store,2021-07-31
4894,30,Male,Sharjah,Silver,Store,2021-06-15
4896,30,Male,Abu Dhabi,Gold,Store,2024-03-26
4898,20,Male,Abu Dhabi,Platinum,MobileApp,2023-11-22
4899,30,Female,Dubai,Silver,Store,2021-10-01
4900,20,Male,Dubai,Silver,Amazon.ae,2024-08-17
4902,25,Male,Sharjah,Silver,Amazon.ae,2025-03-28
4904,30,Male,Dubai,Silver,Store,2021-10-03
4905,35,Male,Dubai,Gold,Store,2023-10-28
4908,25,Female,Dubai,Gold,Store,2024-02-28
4910,35,Male,Dubai,Platinum,Store,2021-04-07
4913,20,Female,Dubai,Silver,Website,2023-03-11
4916,50,Female,Abu Dhabi,Platinum,Store,2021-07-24
4917,35,Male,Abu Dhabi,Gold,Store,2021-04-13
4921,60,Male,Dubai,Gold,Website,2021-12-26
4923,25,Female,Sharjah,Silver,Noon,2021-02-08
4926,55,Female,Sharjah,Gold,Amazon.ae,2022-06-04
4927,20,Male,Dubai,Silver,Store,2023-05-28
4929,20,Female,Dubai,Platinum,Website,2021-07-13
4930,35,Male,Sharjah,Gold,Store,2025-03-22
4933,35,Female,Dubai,Silver,Website,2024-02-20
4937,20,Male,Sharjah,Gold,Store,2021-04-25
4938,60,Female,Dubai,Gold,Website,2021-08-27
4939,25,Male,Dubai,Silver,MobileApp,2022-07-20
4941,35,Female,Dubai,Silver,Store,2024-04-07
4943,20,Male,Dubai,Silver,Website,2023-01-06
4944,25,Male,Sharjah,Gold,Store,2023-12-30
4945,25,Female,Dubai,Gold,Store,2022-05-23
4947,18,Male,Abu Dhabi,Gold,Noon,2025-05-02
4948,45,Male,Dubai,Gold,MobileApp,2022-04-06
4949,55,Male,Dubai,Gold,MobileApp,2024-10-28
4952,18,Female,Abu Dhabi,Silver,Amazon.ae,2022-10-16
4953,35,Male,Dubai,Silver,Store,2021-11-13
4955,20,Male,Sharjah,Platinum,MobileApp,2025-07-20
4960,35,Female,Sharjah,Platinum,Store,2022-05-11
4962,25,Female,Dubai,Platinum,Website,2022-04-02
4963,40,Female,Abu Dhabi,Silver,Amazon.ae,2024-04-16
4964,40,Female,Dubai,Silver,MobileApp,2021-05-09
4966,50,Male,Abu Dhabi,Silver,Amazon.ae,2023-11-29
4968,40,Male,Dubai,Silver,Store,2023-03-23
4969,30,Female,Abu Dhabi,Platinum,Store,2023-05-23
4970,45,Male,Dubai,Silver,Amazon.ae,2021-12-16
4971,50,Male,Abu Dhabi,Gold,Store,2022-10-07
4972,18,Female,Dubai,Silver,MobileApp,2022-03-28
4974,40,Male,Abu Dhabi,Silver,Amazon.ae,2021-04-19
4976,20,Female,Dubai,Gold,MobileApp,2024-05-16
4979,25,Female,Abu Dhabi,Silver,Website,2022-08-14
4981,18,Female,Dubai,Silver,Website,2024-11-23
4983,30,Male,Dubai,Silver,MobileApp,2024-07-09
4990,18,Male,Dubai,Silver,MobileApp,2021-04-06
4994,40,Female,Abu Dhabi,Silver,Store,2021-01-31
4995,18,Female,Abu Dhabi,Gold,MobileApp,2022-02-12
4996,30,Female,Dubai,Silver,Store,2024-10-30
4997,30,Female,Sharjah,Gold,Store,2024-11-06
4998,30,Male,Abu Dhabi,Silver,MobileApp,2022-12-17
